credit_card,stud_loan,medical_exp,employment,income,marital_status,auto_insurance,children,age,gender,housing,health_status,work_hours,social_security
0,5,5,0.0,8376,2,0,0,32,2,5,4,0,1
0,5,5,52.0,57000,2,150,0,21,1,1,1,50,5
0,5,5,50.0,18000,2,999999,0,33,2,5,3,35,5
0,5,5,14.0,800,2,0,0,44,1,8,3,2,5
0,5,5,0.0,15000,4,0,0,51,1,1,5,0,1
1,5,5,52.0,139800,3,1200,0,86,1,1,2,20,1
0,5,5,52.0,168960,1,1000,0,79,1,1,2,3,1
1,5,5,49.6,115962,1,100,2,37,1,1,3,40,5
1,1,5,50.0,98000,1,276,1,47,1,1,2,40,5
0,5,5,52.0,33000,1,190,0,50,1,5,4,60,1
1,5,1,0.0,12396,3,62,0,76,2,1,4,0,1
1,5,5,0.0,17008,3,650,0,75,2,1,3,0,1
0,5,5,50.0,46900,1,60,1,40,1,5,3,20,5
0,5,5,0.0,900,4,0,0,58,2,5,5,0,5
0,5,5,0.0,46358,1,210,1,50,1,1,1,0,1
1,5,5,52.0,215000,1,3000,0,61,1,1,2,30,5
0,5,5,51.6,72990,2,0,1,43,2,5,1,50,5
0,5,5,4.7,2200,2,0,0,36,1,5,2,58,5
1,1,5,51.0,113004,1,110,1,39,1,1,2,50,5
0,5,5,10.0,50510,1,1208,0,72,1,1,2,45,1
1,5,5,47.4,47192,1,155,0,69,1,1,3,4,1
0,5,5,49.0,103100,1,135,0,63,1,1,2,50,5
0,5,5,39.3,70300,1,1280,1,51,1,1,3,45,5
0,1,5,47.8,65800,4,270,0,48,1,1,2,40,1
1,5,5,52.0,16516,2,600,0,27,1,5,4,20,5
0,5,5,44.7,52330,3,217,1,56,2,1,3,40,1
1,5,5,49.0,37506,4,53,1,55,2,1,2,40,5
0,1,5,45.7,40754,4,2800,0,63,1,1,3,40,5
0,5,5,20.7,135485,3,700,0,62,1,1,3,40,5
0,5,5,49.0,85250,2,1000,0,24,2,5,1,40,5
0,5,5,50.4,123080,1,200,0,61,1,1,2,60,5
1,1,5,48.0,167100,1,165,2,42,1,1,3,60,5
0,5,5,0.0,96515,1,600,0,68,1,1,1,0,1
0,5,1,51.0,66100,1,115,0,56,1,1,3,40,5
1,5,5,0.0,24875,4,1000,0,75,2,1,3,0,1
0,5,5,52.0,-8980,1,1239,0,73,1,1,2,40,1
0,5,5,0.0,39651,1,1200,0,77,1,1,4,0,1
0,1,1,50.0,63000,1,105,3,32,1,1,1,42,5
1,5,5,0.0,14400,5,218,0,81,2,8,2,0,1
0,5,5,0.0,5592,5,0,0,81,2,5,5,0,1
0,5,5,52.0,14116,1,44,0,63,1,5,4,1,5
1,5,5,8.7,66231,5,100,0,36,1,1,3,60,1
0,5,5,44.7,10394,4,360,0,85,2,1,4,5,1
0,5,5,0.0,10240,5,109,0,49,2,5,2,0,1
0,5,5,52.0,209160,1,1400,0,66,1,1,2,10,1
0,5,5,51.0,50778,2,145,0,29,1,5,1,65,5
1,5,5,0.0,17064,4,87,0,79,2,1,5,0,1
1,1,5,50.0,70000,1,120,2,33,1,1,4,60,5
0,5,5,0.0,21960,1,969,0,79,1,1,3,0,1
1,1,1,51.6,70750,1,120,3,36,1,1,2,40,5
0,5,5,40.0,120100,1,2000,3,44,1,1,2,43,5
1,5,5,35.8,18702,3,80,0,60,2,5,3,40,5
0,5,5,52.0,42852,5,650,1,75,2,1,4,19,1
1,1,5,49.6,77500,1,120,1,24,1,5,3,55,5
0,5,5,36.0,13056,1,55,0,60,1,1,3,40,5
0,1,5,52.0,23259,4,50,2,37,2,5,2,35,5
0,5,1,0.0,30930,3,1200,0,78,2,1,3,0,1
0,5,5,52.0,121100,1,200,0,48,1,1,3,40,5
0,5,5,0.0,116640,1,1041,0,65,1,1,2,0,1
0,5,5,52.0,21000,2,85,0,28,1,5,3,40,5
0,5,5,45.8,44050,4,59,0,62,2,1,3,40,5
0,5,5,12.4,62440,1,920,0,65,1,1,3,30,1
1,1,5,49.0,60835,1,204,2,31,1,1,4,48,5
0,5,5,0.0,72224,2,0,0,81,2,1,2,0,1
1,5,1,34.0,48850,1,106,4,42,1,1,5,32,5
0,5,5,51.0,17000,2,71,0,51,2,5,3,40,5
1,5,5,45.8,312680,1,1500,0,54,1,1,3,60,5
1,5,5,0.0,10835,4,40,0,64,2,1,4,0,1
0,5,5,50.6,70425,1,1860,0,61,1,1,4,40,5
1,5,5,50.0,56450,1,281,0,61,1,1,4,40,1
0,5,5,48.0,155025,1,1700,0,56,1,1,1,50,5
1,1,5,49.0,119400,2,49,0,27,1,5,3,45,5
0,1,5,0.0,105283,4,2800,0,80,1,1,2,0,1
0,5,5,0.0,13941,3,50,0,84,2,8,4,0,1
1,5,5,48.0,60175,2,48,0,49,1,1,3,43,5
0,5,5,52.0,207000,1,3000,1,53,1,1,1,55,5
0,5,5,51.6,28936,3,1200,0,69,1,1,3,25,1
0,5,5,0.0,104000,1,1600,0,72,1,1,2,0,1
0,5,1,51.2,36172,1,87,1,46,1,1,5,40,1
0,5,5,52.0,39700,2,0,2,36,1,5,1,40,5
0,5,5,49.8,23035,3,0,0,55,2,5,3,32,5
0,5,5,50.6,120210,1,1100,0,46,1,1,2,50,5
0,5,5,0.0,8160,3,0,0,77,2,5,5,0,1
0,5,5,46.6,157400,1,1800,0,68,1,1,3,22,1
0,1,5,50.0,23000,2,0,0,27,1,5,4,30,5
0,5,5,50.0,158500,1,0,0,61,1,1,1,40,5
0,5,5,0.0,0,2,0,2,36,2,5,4,0,5
1,5,5,0.0,49896,1,1648,0,68,1,1,3,0,1
0,1,5,0.0,11491,1,56,4,49,1,5,3,0,1
0,5,5,48.6,60550,1,975,0,56,1,1,2,40,5
0,5,5,0.0,14988,4,153,0,51,2,1,5,0,1
1,5,5,0.0,60026,1,1400,0,60,1,1,2,0,1
1,5,5,48.6,31000,4,85,0,30,1,8,2,50,5
0,5,5,49.4,94200,1,225,0,28,1,1,2,44,5
0,5,5,46.8,106320,1,1600,0,66,1,1,3,21,5
0,5,5,46.7,44000,1,225,0,49,1,1,1,30,5
1,5,5,0.0,74900,1,800,0,66,1,1,4,0,1
0,5,5,50.0,35000,3,55,0,67,2,5,2,38,1
1,5,5,46.6,101270,4,500,0,32,1,1,1,56,5
0,5,5,50.6,65025,4,400,0,32,1,1,2,50,5
0,5,5,0.0,15625,1,2000,0,64,1,1,2,0,5
1,5,5,44.4,55025,2,65,0,48,2,1,3,40,5
1,5,5,48.0,62000,4,1200,0,61,1,1,2,40,5
1,5,5,46.0,170213,4,162,0,53,1,1,1,44,5
1,5,5,50.0,103212,3,1200,0,77,2,1,2,25,1
1,5,5,48.6,169300,1,2300,0,50,1,1,1,55,5
1,5,1,52.0,48000,1,600,1,55,1,1,3,40,5
0,5,5,49.4,80750,1,125,1,34,1,1,2,50,5
0,5,5,49.0,72100,1,1200,0,54,1,1,3,40,5
0,1,5,48.0,98625,2,500,0,31,2,1,2,40,5
0,1,5,51.0,32001,4,225,0,30,1,5,3,40,5
0,5,5,0.0,0,2,0,1,33,2,1,3,0,5
1,5,5,47.4,66953,1,900,0,60,1,1,2,36,5
0,5,5,52.0,53103,4,596,0,62,2,1,2,40,5
1,5,5,47.2,271700,1,1200,0,64,1,1,2,50,5
1,5,5,48.4,111000,1,160,4,39,1,1,1,50,5
1,1,1,50.0,99800,1,236,2,35,1,1,3,60,5
1,1,1,47.0,38810,4,2000,1,46,2,1,2,34,5
1,5,5,52.0,12509,4,616,0,78,2,5,2,12,1
0,5,5,44.8,124800,1,1200,0,51,1,1,2,40,5
1,5,5,50.0,30005,2,456,0,51,2,1,2,40,5
1,5,5,51.0,52000,2,140,2,26,2,5,1,25,5
0,5,5,0.0,7012,4,0,3,31,2,5,3,0,5
0,1,1,52.0,13060,4,0,1,40,2,8,2,25,1
1,5,1,46.0,17000,1,2000,0,68,1,1,2,60,5
0,5,5,0.0,20500,4,550,0,76,2,1,3,0,1
1,1,5,49.0,135000,1,106,2,32,1,1,2,44,5
1,5,5,45.0,100733,1,180,2,36,1,1,3,40,5
1,5,5,52.0,37790,4,999998,0,71,2,1,3,5,1
0,5,1,51.8,163965,2,110,0,25,1,5,3,40,1
0,1,5,0.0,38572,2,85,3,34,2,5,5,0,1
1,5,5,0.0,24504,5,0,0,55,2,1,3,0,1
1,1,5,52.0,55000,2,1000,0,29,1,1,1,45,5
0,5,5,51.0,54510,1,1600,0,57,1,1,2,30,5
1,5,5,49.0,55750,1,80,3,29,1,1,2,60,5
0,5,5,32.7,23400,4,0,0,53,1,5,3,40,1
0,5,5,47.0,127050,1,67,1,35,1,1,3,50,5
0,5,5,1.0,40960,3,850,0,75,2,1,2,1,1
0,5,5,0.0,18000,1,50,0,80,1,1,4,0,1
0,5,5,0.0,106200,1,2000,0,65,1,1,3,0,1
0,5,5,0.0,20956,2,0,0,46,2,5,4,0,5
0,1,5,0.0,95403,1,999999,0,75,1,1,2,0,1
0,5,5,0.0,29930,4,900,0,71,1,1,2,0,1
1,5,5,50.0,184650,1,300,0,60,1,1,4,40,5
0,5,5,0.0,41300,3,1500,0,84,2,1,4,0,1
1,1,1,50.0,59500,1,700,0,47,1,1,4,40,1
0,5,1,0.0,0,2,0,0,60,1,8,4,0,5
0,1,5,52.0,279100,2,1200,0,31,2,5,1,50,5
1,5,5,52.0,12000,2,0,0,29,2,8,2,60,5
0,5,5,0.0,21150,3,0,0,85,2,5,2,0,1
0,5,5,0.0,17292,3,640,0,63,2,1,2,0,5
0,5,1,0.0,8992,2,68,0,56,2,5,5,0,1
1,5,1,0.0,43757,4,150,2,42,1,1,4,0,1
1,1,5,50.0,82500,1,250,0,32,1,5,2,50,5
1,1,5,41.3,109200,1,1800,0,44,1,1,1,50,5
0,5,5,36.8,46465,2,100,1,21,1,5,1,38,5
1,1,5,52.0,10248,2,0,1,29,2,5,4,10,1
0,5,5,49.8,114000,1,2000,1,53,1,1,2,50,5
0,5,5,52.0,68026,1,1700,0,76,1,1,3,3,1
0,5,5,48.0,179676,1,100,2,49,1,1,1,50,5
1,5,5,51.0,81558,1,1500,3,33,1,1,3,40,5
0,5,5,0.0,36576,3,700,0,81,2,1,3,0,1
0,5,5,31.3,31400,4,0,0,41,1,8,3,50,5
1,1,5,51.0,30000,1,100,2,32,1,1,3,40,5
0,5,5,50.8,27300,4,760,1,37,2,5,2,36,5
0,5,5,52.0,41000,2,0,5,33,1,5,3,40,5
0,5,5,0.0,47480,2,0,0,55,2,5,3,0,5
0,5,5,0.0,10800,3,0,0,86,2,5,5,0,1
0,1,5,50.0,39200,5,70,3,36,2,5,2,40,5
0,5,5,0.0,1000,2,0,4,28,2,5,3,0,5
0,5,5,49.0,67800,1,0,0,69,1,1,3,40,1
0,1,5,50.0,49100,1,225,0,44,1,1,1,50,5
0,5,5,52.0,130300,1,859,0,59,1,1,1,10,5
1,5,5,50.0,114900,3,2200,0,64,1,1,3,50,5
1,1,5,50.0,88804,1,220,0,24,1,5,3,45,5
1,5,5,51.4,139800,1,420,0,57,1,1,3,40,5
1,1,5,50.0,58387,2,0,0,26,2,5,2,50,5
1,5,5,52.0,68210,1,120,2,33,1,1,1,55,5
1,5,5,29.3,66943,1,76,0,58,1,1,2,40,5
0,5,5,27.0,2500,2,0,2,23,2,5,2,30,5
0,5,5,52.0,60200,3,1400,0,74,1,1,2,30,1
1,5,5,13.0,82601,1,650,0,63,1,1,3,40,5
1,5,5,47.0,59910,1,1400,0,57,1,1,4,40,5
0,5,5,0.0,14316,3,68,0,66,2,5,5,0,1
1,5,5,0.0,12170,3,67,0,66,2,5,3,0,1
1,5,5,35.7,39000,4,375,0,57,2,5,4,50,5
0,5,5,0.0,53480,1,670,0,66,1,1,2,0,1
1,1,1,52.0,21000,2,45,0,58,2,1,3,6,5
0,5,5,50.4,50880,2,90,0,33,1,1,2,40,5
0,1,5,48.0,29600,2,100,2,38,2,5,3,40,5
1,1,5,47.7,60536,1,73,2,33,1,1,4,40,5
1,5,5,51.0,128216,1,184,2,35,1,1,3,50,5
0,5,5,48.0,93000,1,118,3,41,1,1,3,45,5
0,5,5,51.0,80000,4,40,0,30,2,8,2,40,5
1,5,5,50.0,36724,2,96,0,39,1,1,2,40,5
1,5,5,49.0,58656,4,150,1,32,1,1,4,40,5
1,5,5,48.8,48050,4,1800,1,39,1,1,2,47,5
0,5,5,45.9,24076,4,200,0,48,1,1,3,60,5
1,1,5,49.4,81918,1,700,0,26,1,1,1,40,5
1,5,1,51.0,15400,2,200,1,49,2,5,3,40,5
0,5,5,48.6,146300,1,1800,1,33,1,1,1,45,5
0,5,5,48.0,78100,1,1200,0,55,1,1,2,35,5
1,5,5,52.0,80200,1,100,3,45,1,5,2,50,5
1,5,5,0.0,96000,1,167,0,61,1,1,2,0,5
1,5,5,46.0,136867,1,1800,0,62,1,1,2,40,5
1,5,5,0.0,25332,1,118,2,58,1,1,5,0,1
0,5,5,49.0,103010,1,200,0,58,1,5,2,50,5
0,5,5,0.0,8376,2,0,0,56,1,5,3,0,1
0,1,1,42.4,41870,1,256,2,30,1,1,3,45,5
0,5,5,52.0,44938,3,90,0,58,2,5,2,40,5
1,5,1,0.0,13200,2,1500,0,46,1,1,5,0,1
0,5,5,16.0,8800,2,0,0,28,1,8,3,50,5
1,1,5,0.0,41498,4,125,0,74,2,1,3,0,1
0,5,5,50.0,66016,1,325,0,27,1,1,1,50,5
1,5,5,0.0,67218,3,304,1,53,2,1,3,0,1
0,5,5,0.0,0,4,0,0,50,2,5,2,0,5
0,5,5,52.0,38504,5,122,1,48,2,5,4,40,5
0,5,5,50.0,64050,2,80,0,26,1,5,1,55,5
1,5,5,51.0,27500,4,875,0,61,1,5,2,50,5
1,1,5,45.6,156500,1,175,1,34,1,1,2,40,5
0,5,5,0.0,12286,2,7,1,32,1,1,2,0,1
0,5,5,0.0,46652,1,1248,0,76,1,1,4,0,1
0,5,5,0.0,28077,1,2869,0,56,1,1,4,0,1
0,5,5,52.0,297000,1,1800,3,54,1,1,2,30,5
0,5,5,0.0,30780,2,0,1,56,2,1,2,0,1
1,1,5,0.0,65934,1,999998,1,79,1,1,5,0,1
0,5,5,49.0,20708,3,94,3,36,2,5,4,35,1
0,5,5,0.0,22428,1,1934,0,88,1,1,2,0,1
1,5,5,48.0,111016,1,1400,0,55,1,1,3,40,5
0,1,1,50.4,36561,1,200,2,31,1,5,3,40,1
0,5,5,47.6,108787,1,60,2,37,1,1,1,40,5
0,1,5,50.0,230028,1,2400,1,38,1,1,2,40,5
0,5,5,27.3,9272,5,79,2,50,2,5,4,18,5
1,1,5,31.7,65323,1,80,1,34,1,5,3,50,5
1,1,5,50.0,81456,5,3000,2,44,2,5,2,48,1
0,5,5,3.0,21122,4,0,0,69,1,1,3,1,1
1,1,5,0.0,45477,3,150,0,69,2,1,4,0,1
0,5,1,47.0,27105,2,90,2,31,2,5,3,40,1
0,5,5,0.0,7680,4,0,0,60,2,1,4,0,5
0,5,5,46.0,155411,1,102,0,57,1,1,1,50,5
1,5,5,48.0,99265,1,118,0,73,1,1,4,20,1
0,5,5,0.0,16368,3,0,0,71,2,5,3,0,1
0,5,5,0.0,58568,4,700,0,65,1,1,3,0,1
0,5,5,0.0,18000,4,180,0,56,1,5,2,0,1
0,5,5,0.0,43506,1,63,0,83,1,1,2,0,1
0,5,5,49.0,48000,1,162,0,56,1,1,3,40,5
1,1,5,35.0,111330,1,1100,0,60,1,1,2,50,5
1,1,5,48.0,40050,2,0,0,32,2,5,2,55,5
1,5,1,16.8,37220,2,0,5,37,2,5,4,40,1
0,5,5,0.0,0,2,0,1,49,2,5,4,0,1
1,5,5,49.0,72200,2,192,0,29,1,1,1,40,5
0,5,5,0.0,15660,3,676,0,72,2,1,2,0,1
1,1,5,48.0,110262,1,1200,4,37,1,1,1,40,5
0,1,5,48.0,93690,4,140,0,43,1,5,4,55,5
0,5,5,0.0,8376,4,0,0,59,2,5,5,0,1
1,5,5,0.0,38408,2,999999,0,65,1,1,3,0,1
0,5,1,34.3,70000,2,220,1,39,2,5,5,40,5
1,5,5,0.0,35774,4,1200,0,52,2,1,3,0,1
0,5,5,44.7,8930,2,28,3,34,2,8,1,36,5
0,5,5,0.0,1200,2,0,2,34,2,8,3,0,5
1,5,5,51.0,112800,1,900,0,62,1,1,2,48,1
0,5,5,52.0,26000,2,80,0,54,1,5,2,40,5
0,5,5,0.0,12800,3,0,0,78,2,5,4,0,1
0,5,5,0.0,34100,3,999998,0,86,2,5,3,0,1
0,5,5,18.7,32412,5,1600,0,59,1,5,4,40,5
0,5,5,50.0,45100,1,500,0,53,1,1,1,40,5
0,5,5,52.0,84269,1,1620,0,66,1,1,2,28,1
0,5,5,0.0,78109,1,900,0,78,1,5,3,0,1
1,5,5,40.0,25896,4,110,0,72,2,1,2,10,1
0,1,5,48.0,28500,2,200,1,26,2,1,2,35,5
1,1,5,0.0,14600,1,65,4,44,1,5,4,0,1
1,5,5,0.0,82860,1,2000,0,66,1,5,5,0,1
0,5,5,0.0,24000,1,400,0,66,1,1,5,0,5
1,5,5,50.0,-550,2,742,0,41,1,5,2,28,1
0,1,5,52.0,126652,1,1100,1,42,1,1,1,40,5
0,5,5,51.6,14000,4,752,0,57,1,5,3,31,5
0,5,5,0.0,15160,5,0,0,52,2,1,3,0,1
1,1,5,52.0,157000,1,2000,0,50,1,1,2,45,5
0,5,5,0.0,7602,4,0,0,72,1,8,5,0,5
0,5,5,50.0,54000,2,600,0,54,1,1,3,55,5
1,5,5,44.6,164020,1,92,0,52,1,1,2,50,5
0,5,5,30.0,1350,2,0,0,46,1,8,2,5,5
0,5,5,0.0,14400,2,0,0,53,1,5,4,0,1
1,1,5,50.2,120164,1,157,0,28,1,1,2,50,5
0,1,1,27.3,36352,2,120,0,21,1,5,1,45,5
1,5,5,0.0,30000,1,50,0,74,1,1,3,0,1
1,5,5,48.4,104000,1,60,1,37,1,1,1,50,5
1,5,5,51.0,35202,2,0,0,27,1,5,2,50,5
0,1,5,52.0,9000,2,44,1,26,2,5,2,20,5
0,5,5,52.0,63500,1,3000,0,71,1,1,3,18,1
0,5,5,0.0,58003,1,1300,0,59,1,1,1,0,5
1,5,5,47.0,88639,1,2000,0,61,1,1,3,50,5
1,5,5,21.7,29811,4,90,0,71,1,5,2,35,1
0,1,5,4.0,11640,2,82,2,26,2,5,2,40,5
0,5,5,51.0,80100,1,700,0,32,1,1,2,55,5
0,5,5,48.6,40500,2,1500,0,63,1,5,3,40,5
1,5,5,49.0,111900,4,229,0,47,2,5,2,40,5
0,1,1,50.0,78618,1,225,0,47,1,1,5,40,5
0,5,5,51.0,25000,2,70,1,21,2,5,3,40,5
0,5,5,0.0,111175,1,1400,0,47,1,1,2,0,5
0,5,5,51.4,158050,2,250,0,37,1,1,1,40,5
0,5,5,50.0,76306,1,800,0,63,1,1,4,65,1
0,1,5,44.0,77930,1,796,0,60,1,1,2,15,5
0,1,5,50.0,33300,2,150,0,27,2,5,3,40,5
0,1,5,49.8,51652,2,53,0,38,1,5,1,42,5
0,5,1,20.7,8500,4,50,0,54,2,8,4,40,5
0,5,5,52.0,54060,1,300,1,51,1,1,3,51,5
0,5,5,47.4,250650,1,1000,0,62,1,1,2,40,5
0,5,5,0.0,31878,1,1000,0,65,1,1,2,0,1
0,5,5,50.0,100300,1,1300,2,54,1,1,4,45,5
0,1,5,23.0,5300,2,0,3,34,1,1,3,24,5
0,5,5,52.0,17700,2,50,0,32,1,5,3,25,5
0,1,5,48.0,51500,1,94,0,39,1,5,1,40,5
0,5,5,47.0,41000,4,140,0,46,2,5,2,40,5
1,5,5,47.0,52000,4,150,1,47,2,1,4,40,5
1,5,1,48.0,135756,1,999999,0,59,1,1,4,38,5
0,5,5,52.0,40850,2,200,0,32,1,5,1,40,5
0,9,9,52.0,25425,2,999999,2,39,2,5,4,40,1
0,5,5,0.0,31156,1,500,0,66,1,1,2,0,1
0,5,5,0.0,61546,2,650,0,66,2,1,3,0,1
1,1,5,49.6,117900,1,112,0,44,1,1,3,40,5
0,5,5,27.3,14963,2,0,0,40,2,5,4,40,5
1,1,5,48.4,43251,4,86,0,61,2,5,3,42,5
0,5,5,0.0,99744,1,1200,0,57,1,1,5,0,1
0,5,5,0.0,13465,3,97,0,74,2,5,3,0,1
0,5,5,0.0,9924,4,0,1,51,2,5,5,0,1
0,1,5,50.4,46134,2,83,1,34,2,5,3,40,5
1,1,5,51.0,44770,2,87,0,28,2,5,4,40,5
0,5,5,0.0,78561,4,74,1,70,1,5,3,0,1
0,5,5,0.0,42275,1,999998,0,77,1,1,4,0,1
0,5,5,50.6,29200,4,200,1,46,2,1,2,40,5
0,5,1,0.0,21508,2,0,0,32,1,5,3,0,5
0,5,5,48.0,101050,4,1800,0,51,1,1,2,40,5
0,5,5,52.0,26002,4,0,3,31,1,5,3,45,1
0,5,5,52.0,102000,1,167,3,39,1,1,2,40,5
0,5,5,0.0,0,2,0,0,39,1,8,3,0,5
0,1,5,52.0,97100,2,1500,0,29,1,5,1,55,5
1,5,5,51.4,300010,1,2000,4,39,1,1,2,35,5
0,1,1,0.0,25209,1,140,1,31,1,5,4,0,1
0,5,5,0.0,22175,1,1200,0,70,1,1,4,0,1
0,5,5,42.1,23050,1,0,0,24,2,8,2,35,5
0,5,5,1.0,8866,2,0,0,37,1,1,3,5,1
0,1,5,49.8,54938,4,125,0,59,1,5,3,16,5
0,5,5,50.0,53000,1,330,0,57,1,5,3,40,5
1,5,1,51.0,55480,1,999999,0,52,1,1,2,40,5
0,5,5,0.0,19394,4,0,0,85,2,5,5,0,1
0,5,5,0.0,15660,4,612,0,58,2,1,3,0,1
0,5,5,0.0,43722,1,120,0,52,1,1,2,0,5
0,5,5,50.8,76000,1,180,0,57,2,1,3,40,5
1,5,5,0.0,12348,3,0,0,85,2,5,4,0,1
1,5,5,46.0,39019,1,145,0,59,1,1,1,50,1
0,1,5,52.0,43500,1,1200,3,38,1,1,2,20,5
1,5,5,51.0,30000,2,75,0,29,1,5,2,48,5
1,1,5,50.0,79702,1,78,2,31,1,1,2,40,5
0,5,5,0.0,82880,4,1200,0,74,2,1,4,0,1
0,5,5,0.0,21700,1,1400,0,76,1,1,3,0,1
0,5,5,51.0,59000,1,3000,2,33,1,1,1,40,5
0,5,5,48.0,138954,1,900,0,58,1,1,3,40,5
1,1,5,49.6,76000,1,1200,1,56,1,1,1,40,5
1,5,5,49.0,128050,4,240,0,44,2,1,2,45,5
0,5,5,52.0,7072,4,70,0,59,1,5,5,8,5
0,5,5,48.2,101743,1,230,0,63,1,1,2,40,1
0,5,5,39.0,94024,1,3200,0,50,1,1,3,40,5
0,5,5,0.0,70776,1,90,0,63,1,1,4,0,5
0,5,5,0.0,22656,1,0,0,58,1,5,4,0,1
0,5,5,0.0,31375,4,600,0,65,2,1,2,0,5
1,1,5,49.0,110810,2,1200,0,25,1,5,4,48,5
1,5,5,50.0,110500,1,125,2,36,1,1,2,100,5
1,1,5,48.0,58620,4,90,2,34,2,1,1,40,5
0,1,5,50.0,24200,5,35,4,33,2,5,2,40,5
1,1,5,49.6,76100,1,999998,3,36,1,1,3,50,5
0,1,5,52.0,23000,4,99,0,36,2,5,3,40,5
0,5,5,0.0,33700,1,1000,1,54,1,1,3,0,5
0,5,5,38.0,22800,4,0,0,36,1,5,2,40,5
0,1,5,0.0,39883,1,150,0,51,1,1,4,0,1
0,5,5,0.0,72580,1,800,0,68,1,1,3,0,1
0,5,5,38.0,24700,2,992,0,25,2,8,2,47,5
0,5,5,48.0,130057,1,1100,3,42,1,1,1,40,5
0,5,5,0.0,9288,4,689,0,67,2,1,3,0,1
0,5,5,52.0,50000,1,147,0,45,1,1,3,50,5
0,5,1,0.0,20832,4,30,0,63,2,5,5,0,1
0,1,5,47.0,60000,1,0,1,33,1,5,3,40,5
1,5,5,48.0,56840,1,190,0,46,1,1,2,60,5
1,1,5,38.7,72750,4,75,0,40,1,5,1,35,5
0,5,5,36.6,55618,2,200,0,20,1,1,2,38,1
0,5,5,48.2,57951,2,1080,0,31,2,5,3,53,5
0,5,5,0.0,16764,2,90,2,35,2,5,5,0,1
1,1,1,50.0,50580,2,200,0,27,1,1,2,45,5
0,5,5,50.0,44295,1,90,0,28,1,5,2,50,5
0,5,5,50.0,28900,4,0,0,60,2,5,1,40,5
1,1,5,52.0,123175,1,190,0,45,1,5,2,40,5
0,5,5,50.2,66001,1,1000,0,61,1,1,1,55,5
1,5,1,13.0,35681,4,120,1,43,1,5,1,40,5
1,1,5,52.0,64356,1,650,0,55,1,1,3,35,5
0,5,5,33.7,11760,2,200,2,39,2,5,1,30,5
1,5,5,0.0,31250,3,0,0,81,2,1,2,0,1
1,5,5,50.0,186024,1,1200,1,30,1,1,2,42,5
0,5,5,51.0,37269,2,148,2,27,1,5,3,40,1
1,1,5,44.7,78900,1,240,1,36,2,5,2,40,5
0,5,5,37.0,34501,2,85,0,31,2,8,2,45,5
1,5,1,41.0,37700,2,1200,0,26,1,5,3,30,5
0,1,5,0.0,45517,3,0,0,65,2,1,4,0,1
0,1,5,1.0,920,2,31,0,33,1,8,3,16,5
0,5,5,52.0,99500,1,150,3,43,1,1,3,36,1
1,5,5,48.0,79910,1,69,0,57,1,1,2,50,5
1,5,5,49.0,27574,4,0,0,55,1,5,2,40,5
0,5,5,0.0,0,4,0,0,75,2,8,3,0,1
0,5,5,0.0,45720,1,180,1,59,1,5,3,0,1
0,5,5,0.0,36301,1,190,1,69,1,1,5,0,1
1,5,5,0.0,75000,1,850,1,56,1,1,1,0,5
1,5,5,52.0,124458,2,120,0,30,1,5,2,40,5
1,5,5,0.0,35856,1,44,0,65,1,1,5,0,1
1,5,5,47.0,65667,1,650,0,59,1,1,3,40,1
0,5,5,50.0,116300,1,200,1,50,1,1,3,50,5
0,5,5,0.0,400,5,0,1,38,2,8,3,0,5
0,5,5,52.0,85500,1,1200,0,77,1,1,3,15,1
0,5,1,49.4,40636,1,600,0,65,1,5,3,40,1
1,1,5,46.8,211930,1,4000,0,56,1,1,2,42,5
1,5,5,14.4,127900,1,2300,0,65,1,1,1,20,5
1,5,5,48.4,153300,1,2300,1,32,1,1,2,42,5
0,5,5,52.0,15000,4,0,0,54,1,5,2,40,5
0,5,5,23.0,14428,4,127,0,69,2,1,3,1,1
0,5,5,52.0,386150,1,1280,0,57,1,1,2,40,5
0,5,5,32.7,17025,2,97,0,27,1,8,4,40,5
1,5,1,52.0,88600,1,3032,0,52,1,1,4,112,5
1,5,5,52.0,50365,2,52,0,46,1,5,2,40,5
1,5,1,52.0,33600,1,0,0,53,1,1,3,50,5
0,5,5,50.6,88120,1,2400,0,40,1,1,1,45,5
0,5,5,13.0,45596,1,999998,0,85,1,1,5,20,1
0,5,5,0.0,40000,2,200,2,51,2,5,3,0,5
0,5,5,50.0,32000,4,1400,1,47,2,5,3,38,5
1,5,1,49.0,66050,1,7000,0,59,1,1,1,36,5
0,5,5,0.0,49492,1,674,0,69,1,1,3,0,1
0,1,5,47.2,49638,2,345,0,47,2,1,2,38,5
0,5,5,50.0,33236,5,50,0,36,1,5,3,55,5
1,1,5,3.4,24346,1,1200,2,40,1,5,2,40,5
1,5,5,0.0,21900,1,999999,0,79,1,1,3,0,1
1,5,1,52.0,110000,1,400,3,45,1,1,2,40,5
1,5,5,42.6,85000,4,200,0,53,2,1,2,40,5
0,5,5,47.0,31528,2,61,0,51,1,5,4,30,5
1,1,1,49.0,509800,1,7000,1,57,1,1,3,40,5
0,5,5,0.0,52083,4,160,2,45,2,1,4,0,1
0,5,5,49.4,161625,1,1800,0,37,1,1,3,40,5
0,5,5,0.0,17508,1,80,0,75,1,1,4,0,1
0,5,5,52.0,62256,1,90,0,59,1,1,2,1,5
0,1,5,0.0,89667,1,1200,0,60,1,5,3,0,1
